passID,timestamp,stationRef,vehicleRef,charge,stationID,vehicleID,providerAbbr
EGL5422048,9/1/2019 22:18,OO13,IC95TLY24827,2.0,OO13,IC95TLY24827,OO
LRM3194355,9/1/2019 22:30,EG10,EC02LZC49528,2.8,EG10,EC02LZC49528,EG
ORT5368959,9/1/2019 22:42,OO13,YX66XYW62640,2.5,OO13,YX66XYW62640,GF
CZL7820317,9/1/2019 23:32,OO09,QR03XCJ37459,2.8,OO09,QR03XCJ37459,OO
HZU4853745,9/1/2019 23:33,MR00,UA13YTK28483,2.8,MR00,UA13YTK28483,MR
CYJ1240238,10/1/2019 0:17,EG00,DW44ZOO26361,2.5,EG00,DW44ZOO26361,EG
FOM5485924,10/1/2019 3:24,KO07,KB55KTM48860,2.5,KO07,KB55KTM48860,KO
FHO5663132,10/1/2019 4:51,OO01,AT19HLV57173,2.8,OO01,AT19HLV57173,OO
OMN5141808,10/1/2019 5:42,OO06,RK48BOP88344,2.8,OO06,RK48BOP88344,OO
YMO5978142,10/1/2019 6:12,MR08,KF48RSD79865,2.8,MR08,KF48RSD79865,MR
QJP5702056,10/1/2019 6:24,KO01,KB55KTM48860,2.5,KO01,KB55KTM48860,KO
TOH4508765,10/1/2019 6:28,AO19,CR31GMR97972,2.8,AO19,CR31GMR97972,EG
VNK5211146,10/1/2019 7:06,EG01,TE24LCO18661,1.25,EG01,TE24LCO18661,EG
RNX5573794,10/1/2019 9:47,AO08,QW79CHL42244,2.8,AO08,QW79CHL42244,KO
VXO5341372,10/1/2019 9:57,NE00,NY14GZR94632,2.8,NE00,NY14GZR94632,NE
RCB0419705,10/1/2019 10:50,AO02,BZ76ROL87339,2.8,AO02,BZ76ROL87339,AO
XFL2376961,10/1/2019 11:31,NE03,RR73DWB65452,2.8,NE03,RR73DWB65452,AO
NDO5553932,10/1/2019 13:16,EG06,EC02LZC49528,2.8,EG06,EC02LZC49528,EG
XXG1012689,10/1/2019 14:13,KO04,KB55KTM48860,2.5,KO04,KB55KTM48860,KO
BUE8856354,10/1/2019 14:38,MR03,KF48RSD79865,2.8,MR03,KF48RSD79865,MR
HOM4753925,10/1/2019 15:28,KO01,ED51EWW52190,2.8,KO01,ED51EWW52190,KO
SEK9690966,10/1/2019 17:38,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF
PBQ8194472,10/1/2019 18:06,KO00,MQ65WJJ60020,1.25,KO00,MQ65WJJ60020,KO
RSL4446153,10/1/2019 18:22,OO01,AT19HLV57173,2.8,OO01,AT19HLV57173,OO
ZLJ6963762,10/1/2019 20:52,KO02,MQ65WJJ60020,1.25,KO02,MQ65WJJ60020,KO
RWG6921523,10/1/2019 20:58,AO10,LG64ARC91224,13.0,AO10,LG64ARC91224,AO
ODH4025527,10/1/2019 21:25,EG12,QU94IGC75528,1.25,EG12,QU94IGC75528,EG
LRO6012832,10/1/2019 22:33,MR07,MX39VOS38645,1.5,MR07,MX39VOS38645,AO
OWN2040268,10/1/2019 22:51,AO10,BZ76ROL87339,1.0,AO10,BZ76ROL87339,AO
INB9199595,11/1/2019 0:02,NE03,PM58XHX45588,1.5,NE03,PM58XHX45588,NE
EVM7404972,11/1/2019 0:03,AO09,OC94ASJ72024,1.0,AO09,OC94ASJ72024,AO
TVQ0671376,11/1/2019 0:55,KO05,IX01MVL33676,2.5,KO05,IX01MVL33676,KO
LFV5670084,11/1/2019 1:15,MR06,KF48RSD79865,2.8,MR06,KF48RSD79865,MR
RFX1371677,11/1/2019 1:41,OO03,WG11QVY31890,1.0,OO03,WG11QVY31890,OO
UTL3484031,11/1/2019 2:11,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF
NXL2041620,11/1/2019 2:30,MR03,QO68DIC93032,2.5,MR03,QO68DIC93032,MR
ZNJ1049151,11/1/2019 2:37,MR04,IZ65WAT29135,1.25,MR04,IZ65WAT29135,MR
WOX8452591,11/1/2019 2:42,AO18,SY96JDQ97089,1.5,AO18,SY96JDQ97089,AO
CDB3019504,11/1/2019 2:47,MR01,MX39VOS38645,1.0,MR01,MX39VOS38645,AO
KVZ2606955,11/1/2019 3:04,NE00,PM58XHX45588,1.5,NE00,PM58XHX45588,NE
GYR4605539,11/1/2019 3:33,EG01,QU94IGC75528,1.25,EG01,QU94IGC75528,EG
LQE3984015,11/1/2019 3:35,OO05,XV40HUQ04740,1.0,OO05,XV40HUQ04740,OO
KHP0306935,11/1/2019 4:09,NE07,FY47TUN40300,1.0,NE07,FY47TUN40300,NE
PTS5311062,11/1/2019 5:36,OO06,RK48BOP88344,2.8,OO06,RK48BOP88344,OO
FUI7993951,11/1/2019 6:09,KO02,IX01MVL33676,2.5,KO02,IX01MVL33676,KO
FFQ7677778,11/1/2019 6:17,EG03,NZ35XLQ89678,3.1,EG03,NZ35XLQ89678,NE
OBK1343175,11/1/2019 6:21,NE12,EG95RTB75032,2.8,NE12,EG95RTB75032,NE
VPC7691320,11/1/2019 6:41,GF00,QN12NTR81378,2.8,GF00,QN12NTR81378,GF
KRB0046906,11/1/2019 7:00,MR08,KF48RSD79865,2.8,MR08,KF48RSD79865,MR
CFH4027363,11/1/2019 7:24,MR05,DV04FQL29609,1.0,MR05,DV04FQL29609,AO
KYL4062666,11/1/2019 7:40,NE01,UP28MBM38391,1.0,NE01,UP28MBM38391,NE
FRY5107918,11/1/2019 8:32,MR08,IZ65WAT29135,2.0,MR08,IZ65WAT29135,MR
KHF6369943,11/1/2019 8:37,EG07,TV81MAQ99005,2.8,EG07,TV81MAQ99005,EG
OHA0886547,11/1/2019 8:42,OO03,EE22TMX10817,2.0,OO03,EE22TMX10817,OO
FAN1603090,11/1/2019 9:10,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF
MAE2734230,11/1/2019 9:21,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF
VAP1319169,11/1/2019 9:44,KO08,IX01MVL33676,2.5,KO08,IX01MVL33676,KO
HEQ9650767,11/1/2019 11:18,OO06,QR03XCJ37459,2.8,OO06,QR03XCJ37459,OO
JYK8853857,11/1/2019 12:54,AO13,VX68BAR38623,2.8,AO13,VX68BAR38623,NE
AYH1207558,11/1/2019 13:40,AO00,DV04FQL29609,3.1,AO00,DV04FQL29609,AO
CLW1884630,11/1/2019 13:58,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF
NBJ7274983,11/1/2019 14:22,AO10,YH66OKD41942,2.8,AO10,YH66OKD41942,KO
NAY5893770,11/1/2019 15:08,NE04,JV67MTI17124,2.5,NE04,JV67MTI17124,NE
MID9503142,11/1/2019 16:05,NE13,EG95RTB75032,2.8,NE13,EG95RTB75032,NE
CXP3169780,11/1/2019 16:34,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF
SGD5418817,11/1/2019 17:14,EG06,TZ48CCW54765,3.1,EG06,TZ48CCW54765,EG
MBM8077350,11/1/2019 17:24,KO07,KB55KTM48860,2.5,KO07,KB55KTM48860,KO
GBN7975968,11/1/2019 18:16,KO09,IX01MVL33676,2.5,KO09,IX01MVL33676,KO
CLL1393211,11/1/2019 21:16,NE11,UP28MBM38391,1.0,NE11,UP28MBM38391,NE
VRE3149856,11/1/2019 21:59,AO03,DV04FQL29609,3.1,AO03,DV04FQL29609,AO
OXV6474062,11/1/2019 22:45,KO03,ED51EWW52190,2.8,KO03,ED51EWW52190,KO
ITM6027560,11/1/2019 23:07,MR07,EZ65FLV39493,2.8,MR07,EZ65FLV39493,MR
SNL6848703,11/1/2019 23:25,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF
WIE3219672,12/1/2019 0:48,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF
CGW0740748,12/1/2019 1:03,OO02,QX75YWC61835,2.5,OO02,QX75YWC61835,OO
GLR4345977,12/1/2019 1:24,MR00,QO68DIC93032,2.5,MR00,QO68DIC93032,MR
JQH3889391,12/1/2019 2:25,EG09,CM15YCB60994,2.0,EG09,CM15YCB60994,EG
FMV8753724,12/1/2019 3:02,AO17,LG64ARC91224,13.0,AO17,LG64ARC91224,AO
NWU2289217,12/1/2019 4:55,AO05,BM25PHF40639,13.0,AO05,BM25PHF40639,AO
FIR0060155,12/1/2019 5:28,NE14,FY47TUN40300,1.0,NE14,FY47TUN40300,NE
OCP6514091,12/1/2019 5:57,AO05,MX39VOS38645,2.8,AO05,MX39VOS38645,AO
XHE9708059,12/1/2019 6:09,NE11,RR98KQE80731,2.5,NE11,RR98KQE80731,MR
CLZ6123482,12/1/2019 6:25,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF
IHM2533253,12/1/2019 7:18,NE14,EV77EDV52985,1.0,NE14,EV77EDV52985,NE
RIU8037058,12/1/2019 7:58,AO18,DP11ENT03275,3.1,AO18,DP11ENT03275,AO
QCE4981246,12/1/2019 8:15,AO09,YH66OKD41942,2.8,AO09,YH66OKD41942,KO
ZYJ1621645,12/1/2019 9:56,EG11,EC02LZC49528,2.8,EG11,EC02LZC49528,EG
RSH8433688,12/1/2019 10:45,AO17,QH15HWX24570,2.8,AO17,QH15HWX24570,MR
QPM5227076,12/1/2019 11:37,MR01,EZ65FLV39493,1.5,MR01,EZ65FLV39493,MR
TNG2672810,12/1/2019 12:15,AO07,PD45WOT56494,2.8,AO07,PD45WOT56494,NE
CDJ9717964,12/1/2019 12:50,NE05,NO82BAX82566,3.1,NE05,NO82BAX82566,NE
LBD4902785,12/1/2019 13:13,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF
SQI6683172,12/1/2019 13:15,EG08,YL27IFD65117,1.5,EG08,YL27IFD65117,AO
PRS4213078,12/1/2019 15:42,EG09,CM15YCB60994,2.0,EG09,CM15YCB60994,EG
MCG7137175,12/1/2019 15:57,OO11,WG11QVY31890,1.0,OO11,WG11QVY31890,OO
WMA6030194,12/1/2019 16:06,OO09,VJ92OYV94295,2.5,OO09,VJ92OYV94295,OO
UPB5659435,12/1/2019 16:21,OO00,RR98KQE80731,2.8,OO00,RR98KQE80731,MR
CKQ9279270,12/1/2019 16:24,MR06,BI87HYL81972,1.0,MR06,BI87HYL81972,MR
YGN1666843,12/1/2019 16:27,AO04,YL27IFD65117,2.0,AO04,YL27IFD65117,AO
OBA4954168,12/1/2019 17:04,MR00,YX66XYW62640,1.0,MR00,YX66XYW62640,GF
VOL1460364,12/1/2019 17:23,AO18,LG64ARC91224,13.0,AO18,LG64ARC91224,AO
JYB4760826,12/1/2019 17:54,OO00,AY38OQF67603,3.1,OO00,AY38OQF67603,OO
FFK0225004,12/1/2019 18:08,NE00,CM15YCB60994,2.5,NE00,CM15YCB60994,EG
LLB0471775,12/1/2019 19:28,AO02,VL67TFO75321,2.8,AO02,VL67TFO75321,EG
INI0201525,12/1/2019 21:28,KO08,RV87TIY76692,2.0,KO08,RV87TIY76692,KO
DZR9767384,12/1/2019 21:48,OO06,VJ92OYV94295,2.5,OO06,VJ92OYV94295,OO
HMK5885792,12/1/2019 22:53,OO07,JD78PQD35395,1.25,OO07,JD78PQD35395,EG
MET8174555,12/1/2019 23:56,OO00,QR03XCJ37459,2.8,OO00,QR03XCJ37459,OO
DHU9817798,12/1/2019 23:58,MR07,BI87HYL81972,1.0,MR07,BI87HYL81972,MR
KUC2073600,13/1/2019 0:18,NE00,PD45WOT56494,2.0,NE00,PD45WOT56494,NE
AQO2969238,13/1/2019 0:47,AO01,MX39VOS38645,2.8,AO01,MX39VOS38645,AO
UJX9130694,13/1/2019 1:02,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF
KEB2828262,13/1/2019 2:03,KO05,HW75BKT77773,2.2,KO05,HW75BKT77773,KO
HBO9619096,13/1/2019 2:48,AO11,PE73VJU23485,2.8,AO11,PE73VJU23485,AO
YLC3733356,13/1/2019 2:54,OO04,IC95TLY24827,2.0,OO04,IC95TLY24827,OO
IFJ8804175,13/1/2019 2:59,AO19,YL27IFD65117,2.0,AO19,YL27IFD65117,AO
EVZ1481466,13/1/2019 3:45,NE05,PD45WOT56494,2.0,NE05,PD45WOT56494,NE
NOZ0212477,13/1/2019 4:04,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF
RWS8558509,13/1/2019 4:07,EG01,VL67TFO75321,13.0,EG01,VL67TFO75321,EG
FQK0726278,13/1/2019 4:21,OO13,WG11QVY31890,2.0,OO13,WG11QVY31890,OO
DAN7464776,13/1/2019 5:13,EG05,CM15YCB60994,2.0,EG05,CM15YCB60994,EG
IZL4791741,13/1/2019 6:58,KO06,FL13UMN92207,1.0,KO06,FL13UMN92207,KO
IYW9830430,13/1/2019 7:02,EG10,CM15YCB60994,3.1,EG10,CM15YCB60994,EG
ZEE7420586,13/1/2019 7:13,OO03,JF94VYA88954,2.8,OO03,JF94VYA88954,OO
OKU6781687,13/1/2019 7:46,EG11,HE38BQH01623,2.5,EG11,HE38BQH01623,MR
XWB1837968,13/1/2019 9:36,NE12,PD45WOT56494,2.0,NE12,PD45WOT56494,NE
TDH6807915,13/1/2019 9:59,MR04,HE38BQH01623,2.8,MR04,HE38BQH01623,MR
MBY4090004,13/1/2019 12:41,NE09,PM58XHX45588,1.5,NE09,PM58XHX45588,NE
SLZ1785430,13/1/2019 13:01,MR03,QO68DIC93032,2.5,MR03,QO68DIC93032,MR
KKG3489214,13/1/2019 13:34,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF
VNY7087651,13/1/2019 14:35,OO13,RK48BOP88344,2.8,OO13,RK48BOP88344,OO
JRQ7810955,13/1/2019 14:57,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF
EBQ6119895,13/1/2019 15:11,NE05,PM58XHX45588,1.5,NE05,PM58XHX45588,NE
ZTP9953374,13/1/2019 15:31,OO03,EM54HQI58682,2.2,OO03,EM54HQI58682,OO
JPR3884041,13/1/2019 16:49,NE01,UP28MBM38391,1.0,NE01,UP28MBM38391,NE
VOB6953248,13/1/2019 16:54,KO01,LG64ARC91224,1.0,KO01,LG64ARC91224,AO
UPV7982589,13/1/2019 17:07,AO03,YH66OKD41942,2.8,AO03,YH66OKD41942,KO
ZNP2412133,13/1/2019 17:13,NE14,NY14GZR94632,2.8,NE14,NY14GZR94632,NE
KEF4554300,13/1/2019 18:18,AO17,MX39VOS38645,2.8,AO17,MX39VOS38645,AO
FSK2830869,13/1/2019 20:07,NE08,NZ35XLQ89678,1.5,NE08,NZ35XLQ89678,NE
KSN8423580,13/1/2019 20:20,KO02,ZY93PCY41868,1.5,KO02,ZY93PCY41868,KO
SZQ9952433,13/1/2019 20:56,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF
VAK2777158,13/1/2019 21:05,MR05,LG64ARC91224,3.1,MR05,LG64ARC91224,AO
VKZ8047592,13/1/2019 21:14,OO02,QW79CHL42244,1.25,OO02,QW79CHL42244,KO
VSL7267624,13/1/2019 22:07,NE10,QP02SYE47964,1.5,NE10,QP02SYE47964,NE
RCP7292765,13/1/2019 22:30,KO04,DO24BCW15511,1.25,KO04,DO24BCW15511,KO
PKE8909615,13/1/2019 22:41,AO03,OC94ASJ72024,1.0,AO03,OC94ASJ72024,AO
JGI8536483,13/1/2019 23:23,NE00,QP02SYE47964,2.8,NE00,QP02SYE47964,NE
ZRR1312086,14/1/2019 0:12,OO06,ED51EWW52190,2.0,OO06,ED51EWW52190,KO
EWO4061255,14/1/2019 0:28,KO04,MQ65WJJ60020,1.25,KO04,MQ65WJJ60020,KO
TQA1671114,14/1/2019 0:43,MR06,LG64ARC91224,3.1,MR06,LG64ARC91224,AO
OXC1918661,14/1/2019 0:52,EG04,CM15YCB60994,2.0,EG04,CM15YCB60994,EG
KAJ0881128,14/1/2019 0:58,KO06,IX01MVL33676,2.5,KO06,IX01MVL33676,KO
DXQ1954426,14/1/2019 1:06,NE09,JV67MTI17124,2.5,NE09,JV67MTI17124,NE
JSQ0002840,14/1/2019 2:25,KO09,NO82BAX82566,2.2,KO09,NO82BAX82566,NE
TCW5029436,14/1/2019 2:44,MR08,QH15HWX24570,3.1,MR08,QH15HWX24570,MR
LFN5079435,14/1/2019 4:40,OO01,LC72NRN52084,3.1,OO01,LC72NRN52084,OO
HFJ7447396,14/1/2019 6:28,AO15,HT62RDI04611,2.8,AO15,HT62RDI04611,AO
BKW6193730,14/1/2019 7:43,KO03,IX01MVL33676,2.5,KO03,IX01MVL33676,KO
WIA6956875,14/1/2019 7:52,MR02,HA82SCK64299,1.5,MR02,HA82SCK64299,MR
HNS0469154,14/1/2019 8:15,AO13,DV04FQL29609,3.1,AO13,DV04FQL29609,AO
VED3299228,14/1/2019 8:34,OO05,OY94SZK34436,2.8,OO05,OY94SZK34436,NE
VNK2499086,14/1/2019 13:00,MR01,EZ65FLV39493,2.8,MR01,EZ65FLV39493,MR
XUI6887734,14/1/2019 13:35,KO03,ED51EWW52190,2.8,KO03,ED51EWW52190,KO
AWI8486208,14/1/2019 15:15,EG00,TV81MAQ99005,2.8,EG00,TV81MAQ99005,EG
UHG8512782,14/1/2019 16:23,EG10,TZ48CCW54765,3.1,EG10,TZ48CCW54765,EG
BPO5239801,14/1/2019 16:33,MR07,EZ65FLV39493,2.8,MR07,EZ65FLV39493,MR
OYS5560766,14/1/2019 16:36,EG10,BY85QGR11636,2.5,EG10,BY85QGR11636,GF
POA5736634,14/1/2019 17:16,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF
IJG0206368,14/1/2019 17:36,OO11,EE22TMX10817,2.0,OO11,EE22TMX10817,OO
UEP9450113,14/1/2019 17:38,NE00,IA29IQS63679,1.0,NE00,IA29IQS63679,NE
NVL1698992,14/1/2019 17:44,EG06,UP28MBM38391,1.5,EG06,UP28MBM38391,NE
YCS0240033,14/1/2019 17:53,KO03,ED51EWW52190,2.8,KO03,ED51EWW52190,KO
UZG8692859,14/1/2019 18:01,NE03,NY14GZR94632,2.8,NE03,NY14GZR94632,NE
LRA5048761,14/1/2019 18:59,KO07,IX01MVL33676,2.5,KO07,IX01MVL33676,KO
SIG5310360,14/1/2019 20:40,KO09,HW75BKT77773,2.2,KO09,HW75BKT77773,KO
YYW1471260,14/1/2019 20:54,NE12,IA29IQS63679,1.0,NE12,IA29IQS63679,NE
BFW7933542,14/1/2019 20:59,OO12,QX75YWC61835,2.8,OO12,QX75YWC61835,OO
DRU4097429,14/1/2019 21:14,EG12,XF28DGK65250,2.5,EG12,XF28DGK65250,GF
AYA4292045,14/1/2019 21:49,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF
XFZ0333251,14/1/2019 22:22,AO16,PE73VJU23485,2.8,AO16,PE73VJU23485,AO
TVI6486552,14/1/2019 23:26,OO00,JF94VYA88954,2.8,OO00,JF94VYA88954,OO
ZVI2426361,14/1/2019 23:51,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF
JBY8521491,15/1/2019 0:04,AO00,YL27IFD65117,2.0,AO00,YL27IFD65117,AO
FME3084564,15/1/2019 1:04,AO18,BZ76ROL87339,1.0,AO18,BZ76ROL87339,AO
MHW4626426,15/1/2019 1:13,NE08,XV40HUQ04740,1.5,NE08,XV40HUQ04740,OO
FLJ2464156,15/1/2019 2:05,KO09,QW79CHL42244,2.8,KO09,QW79CHL42244,KO
STP8725940,15/1/2019 2:36,NE13,EG95RTB75032,2.8,NE13,EG95RTB75032,NE
ZGL1287505,15/1/2019 2:42,MR04,QN23UHH39091,2.8,MR04,QN23UHH39091,MR
HPS5095511,15/1/2019 3:42,MR07,VL67TFO75321,2.5,MR07,VL67TFO75321,EG
QBO9780459,15/1/2019 4:29,MR07,KF48RSD79865,2.8,MR07,KF48RSD79865,MR
XBZ3490199,15/1/2019 4:48,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF
BTK6583207,15/1/2019 6:55,KO01,FL13UMN92207,1.0,KO01,FL13UMN92207,KO
MPG1843713,15/1/2019 6:58,KO08,YX66XYW62640,1.25,KO08,YX66XYW62640,GF
CMS4663088,15/1/2019 8:22,NE15,EE22TMX10817,1.25,NE15,EE22TMX10817,OO
LZN5637537,15/1/2019 8:27,EG07,PD45WOT56494,2.5,EG07,PD45WOT56494,NE
OYV1930666,15/1/2019 9:03,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF
BPW1949468,15/1/2019 9:04,MR03,QH15HWX24570,3.1,MR03,QH15HWX24570,MR
AEW6809085,15/1/2019 9:14,EG11,TZ48CCW54765,3.1,EG11,TZ48CCW54765,EG
NAE1017686,15/1/2019 9:17,KO08,PE73VJU23485,2.5,KO08,PE73VJU23485,AO
PXS2170897,15/1/2019 9:33,AO08,BZ76ROL87339,1.0,AO08,BZ76ROL87339,AO
QSJ7300285,15/1/2019 9:57,EG00,DW44ZOO26361,2.5,EG00,DW44ZOO26361,EG
RRS3383607,15/1/2019 10:46,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF
PFG9247768,15/1/2019 11:25,AO16,DP11ENT03275,3.1,AO16,DP11ENT03275,AO
VDG0606090,15/1/2019 11:38,OO02,WY00MLL63827,2.2,OO02,WY00MLL63827,KO
JRP8498566,15/1/2019 11:50,NE08,NY14GZR94632,2.8,NE08,NY14GZR94632,NE
YOP2224554,15/1/2019 12:28,KO09,KB55KTM48860,2.5,KO09,KB55KTM48860,KO
QEW8462058,15/1/2019 12:35,AO06,OY94SZK34436,2.8,AO06,OY94SZK34436,NE
IXU0688753,15/1/2019 12:47,OO05,EE22TMX10817,3.1,OO05,EE22TMX10817,OO
HCI4310776,15/1/2019 13:20,NE03,IA29IQS63679,1.0,NE03,IA29IQS63679,NE
YSR0326977,15/1/2019 13:37,EG07,IN99SEN20660,2.8,EG07,IN99SEN20660,EG
NRS6422542,15/1/2019 14:34,AO08,QP02SYE47964,2.8,AO08,QP02SYE47964,NE
OLC1780480,15/1/2019 16:00,MR03,QO68DIC93032,2.5,MR03,QO68DIC93032,MR
HAS1652010,15/1/2019 18:14,NE01,JV67MTI17124,2.5,NE01,JV67MTI17124,NE
XAS0430728,15/1/2019 18:19,MR01,HE38BQH01623,2.8,MR01,HE38BQH01623,MR
QBX7555683,15/1/2019 18:21,AO14,HT62RDI04611,2.8,AO14,HT62RDI04611,AO
GCQ8357937,15/1/2019 18:32,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF
RLI9306586,15/1/2019 19:00,MR02,QH15HWX24570,3.1,MR02,QH15HWX24570,MR
QXX0018716,15/1/2019 19:24,KO05,XV40HUQ04740,2.5,KO05,XV40HUQ04740,OO
TJM4990743,15/1/2019 19:25,AO05,BM25PHF40639,13.0,AO05,BM25PHF40639,AO
DBL0967168,15/1/2019 19:56,EG02,CM15YCB60994,2.0,EG02,CM15YCB60994,EG
JWM4219924,15/1/2019 20:14,NE14,PD45WOT56494,2.0,NE14,PD45WOT56494,NE
TJH4807824,15/1/2019 21:20,NE08,NY14GZR94632,2.8,NE08,NY14GZR94632,NE
LHX3030906,15/1/2019 21:23,NE06,QP02SYE47964,2.8,NE06,QP02SYE47964,NE
HTA8802771,15/1/2019 22:10,NE03,PM58XHX45588,1.5,NE03,PM58XHX45588,NE
GDM7012184,15/1/2019 23:11,NE05,QP02SYE47964,2.8,NE05,QP02SYE47964,NE
ZNH4763059,15/1/2019 23:42,EG07,QU94IGC75528,1.25,EG07,QU94IGC75528,EG
XZX6665849,16/1/2019 0:16,MR07,IZ65WAT29135,2.0,MR07,IZ65WAT29135,MR
ZIP9502087,16/1/2019 2:22,NE15,FY47TUN40300,1.0,NE15,FY47TUN40300,NE
FEC8587448,16/1/2019 2:44,MR07,UP28MBM38391,2.0,MR07,UP28MBM38391,NE
AUC6450698,16/1/2019 2:52,NE14,IA29IQS63679,1.0,NE14,IA29IQS63679,NE
PZK6205761,16/1/2019 3:20,MR07,HE38BQH01623,2.8,MR07,HE38BQH01623,MR
LAM3497918,16/1/2019 4:30,MR06,QN23UHH39091,2.8,MR06,QN23UHH39091,MR
OXZ1919330,16/1/2019 6:19,AO13,DP11ENT03275,3.1,AO13,DP11ENT03275,AO
TVL1422080,16/1/2019 6:19,EG04,XE59BZM26378,2.5,EG04,XE59BZM26378,EG
WYD9893791,16/1/2019 6:36,EG11,PF04UCA93312,2.0,EG11,PF04UCA93312,GF
JQC1586267,16/1/2019 6:37,MR01,QN23UHH39091,2.8,MR01,QN23UHH39091,MR
MDZ6572777,16/1/2019 7:29,NE03,JV67MTI17124,2.5,NE03,JV67MTI17124,NE
IJT1808346,16/1/2019 8:27,OO13,LC72NRN52084,3.1,OO13,LC72NRN52084,OO
XXR5082992,16/1/2019 8:34,EG01,MU06LHX94338,1.5,EG01,MU06LHX94338,EG
CJV5924659,16/1/2019 10:05,AO04,MQ65WJJ60020,2.8,AO04,MQ65WJJ60020,KO
AIK1344700,16/1/2019 10:33,OO01,WG11QVY31890,1.0,OO01,WG11QVY31890,OO
IPQ5868829,16/1/2019 10:34,MR01,HE38BQH01623,2.8,MR01,HE38BQH01623,MR
ESU1503273,16/1/2019 11:06,NE12,NY14GZR94632,2.8,NE12,NY14GZR94632,NE
XTS1219001,16/1/2019 11:07,KO04,RV87TIY76692,2.5,KO04,RV87TIY76692,KO
QNJ1059780,16/1/2019 11:35,NE09,QP02SYE47964,2.8,NE09,QP02SYE47964,NE
HYN3696531,16/1/2019 12:11,MR08,RK48BOP88344,2.5,MR08,RK48BOP88344,OO
FAT1360756,16/1/2019 12:48,NE03,JO50FSF60755,1.25,NE03,JO50FSF60755,KO
FVW1500857,16/1/2019 12:51,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF
KIS2920551,16/1/2019 13:03,EG08,JD78PQD35395,1.0,EG08,JD78PQD35395,EG
URS1804102,16/1/2019 13:55,AO19,YL27IFD65117,2.0,AO19,YL27IFD65117,AO
BEE5702826,16/1/2019 14:22,MR01,KF48RSD79865,2.8,MR01,KF48RSD79865,MR
XDQ5769344,16/1/2019 14:47,KO08,RV87TIY76692,2.5,KO08,RV87TIY76692,KO
PZZ9059842,16/1/2019 15:32,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF
DKL9515769,16/1/2019 15:33,KO09,WY00MLL63827,1.0,KO09,WY00MLL63827,KO
YLP4747414,16/1/2019 16:18,NE08,OY94SZK34436,2.5,NE08,OY94SZK34436,NE
VKJ0614893,16/1/2019 16:23,KO08,JD78PQD35395,1.25,KO08,JD78PQD35395,EG
BES7496015,16/1/2019 17:39,EG12,IN99SEN20660,2.8,EG12,IN99SEN20660,EG
EQU0571654,16/1/2019 18:41,NE10,EZ65FLV39493,1.0,NE10,EZ65FLV39493,MR
MSN6718580,16/1/2019 19:31,MR03,QO68DIC93032,2.5,MR03,QO68DIC93032,MR
CRR4285641,16/1/2019 20:12,MR00,QP02SYE47964,2.5,MR00,QP02SYE47964,NE
CZM2945583,16/1/2019 20:33,AO12,DP11ENT03275,3.1,AO12,DP11ENT03275,AO
PPL5540572,16/1/2019 21:10,OO10,LC72NRN52084,3.1,OO10,LC72NRN52084,OO
YLQ0763848,16/1/2019 21:23,EG04,IW53OQE31439,2.8,EG04,IW53OQE31439,EG
JYG3743539,16/1/2019 22:43,NE08,AT19HLV57173,3.1,NE08,AT19HLV57173,OO
QIV7039314,16/1/2019 23:15,MR08,UO75YNW62238,1.25,MR08,UO75YNW62238,KO
FWQ5055633,16/1/2019 23:26,OO04,AY38OQF67603,2.8,OO04,AY38OQF67603,OO
LVP7119773,16/1/2019 23:53,AO03,OC94ASJ72024,1.0,AO03,OC94ASJ72024,AO
MSY9208160,17/1/2019 0:20,EG05,EC02LZC49528,2.8,EG05,EC02LZC49528,EG
DBT3822863,17/1/2019 0:34,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF
HVH2951511,17/1/2019 0:36,KO07,WY00MLL63827,1.0,KO07,WY00MLL63827,KO
